Features,Source,Target,Model,Seed,Site_ID,RMSE_kW,Skill
common,PVDAQ,HKUST,GBM,42,SQ Apartment13-24,0.2616120458928094,0.10461233527246083
common,PVDAQ,HKUST,GBM,42,SQ Apartment25-36,0.23904874243864488,0.08813320393331647
common,PVDAQ,HKUST,GBM,42,SQ Apartment37-48,0.16231632934719986,0.05011183801748953
common,PVDAQ,HKUST,GBM,42,SQ Block P,0.4281982737622675,0.05602456866260819
common,PVDAQ,HKUST,GBM,42,SQ Block R,0.4253723617598998,0.061170148640674715
common,PVDAQ,HKUST,GBM,42,SQ Block S,0.3608176347001035,0.07082746892619163
common,PVDAQ,HKUST,GBM,42,SQ1,0.34599823453955997,0.08905185107804214
common,PVDAQ,HKUST,GBM,42,SQ2,0.4014281327803462,0.10312573982959305
common,PVDAQ,HKUST,GBM,42,SQ3,0.3888767762808213,0.07583695301551785
common,PVDAQ,HKUST,GBM,42,SQ4,0.37693912294268556,0.08778491035819203
common,PVDAQ,HKUST,GBM,42,SQ567,0.5373880024234843,0.040441753277405845
common,PVDAQ,HKUST,GBM,42,Shaw Auditorium,1.04423838415964,0.08185026524950723
common,PVDAQ,HKUST,GBM,42,UG Hall2 2F,0.17140593427275364,0.048681880891779605
common,PVDAQ,HKUST,GBM,42,UG Hall2 RF,0.09013971007320958,0.06470049394585409
common,PVDAQ,HKUST,GBM,42,UG Hall3,0.3522827856678346,0.0484776875113101
common,PVDAQ,HKUST,GBM,42,UG Hall4,0.3690661614153875,0.07332859413398884
common,PVDAQ,HKUST,GBM,42,UG Hall6,0.30306200377898496,0.0816191048049385
common,PVDAQ,HKUST,GBM,42,UG Hall7,0.2725471345576719,0.03798732076457867
common,PVDAQ,HKUST,GBM,42,UG Hall8,0.3123702378426644,0.12083303688866331
common,PVDAQ,HKUST,GBM,42,UG Hall9,0.3122682150087392,0.055099231404143745
common,PVDAQ,HKUST,GBM,42,Wong Check She Research Centre,1.3704400073401262,0.0763910623367382
common,PVDAQ,HKUST,GBM,42,Zone A1,0.3438257333824025,0.06862356436465689
common,PVDAQ,HKUST,GBM,42,Zone A2,2.4743467064861817,0.05883824115458325
common,PVDAQ,HKUST,GBM,42,Zone A4,0.6770745200003451,0.07439227806903659
common,PVDAQ,HKUST,GBM,42,Zone A5,0.1993084342843171,0.08639992103551863
common,PVDAQ,HKUST,GBM,42,Zone A6,0.709237108701057,0.062464910383618344
common,PVDAQ,HKUST,GBM,42,Zone A7,0.1258250827750551,0.09757728400058274
common,PVDAQ,HKUST,GBM,42,Zone D,1.0906698616438433,0.07076325558106478
common,PVDAQ,HKUST,GBM,42,Zone J1,0.3036113334652911,0.08015761839009972
common,PVDAQ,HKUST,GBM,42,Zone J2,0.4349638679793382,0.010483631294127549
common,PVDAQ,HKUST,GBM,42,Zone L2,0.1145916020641632,0.11324643609648977
common,PVDAQ,PVDAQ,GBM,42,1199,1.6129724466543847,-0.29402147847334903
common,PVDAQ,PVDAQ,GBM,42,1239,1.3731695741983916,0.11128822511561576
common,PVDAQ,PVDAQ,GBM,42,1283,17.702979936284805,0.11843228605175127
common,PVDAQ,PVDAQ,GBM,42,1367,5.653157612212112,-0.04815136069149628
common,PVDAQ,PVDAQ,GBM,42,1422,0.30767872846530925,0.09420518909744158
common,PVDAQ,PVDAQ,GBM,42,34,14.263042642861953,0.10436836602481947
common,PVDAQ,PVDAQ,GBM,42,4,0.048094222605481976,0.12375204909506687
common,PVDAQ,DKASC,GBM,7,DKASC_1,2.72227438698477,0.017236893884473248
common,PVDAQ,HKUST,GBM,7,Indoor Sports Centre,0.46913856945847077,0.07526829289445114
common,PVDAQ,HKUST,GBM,7,LSK North,0.7882648765955615,0.07656534936126624
common,PVDAQ,HKUST,GBM,7,LSK South,0.27992997114779544,0.01453668146304965
common,PVDAQ,HKUST,GBM,7,Library,1.6026792332613762,0.1016987390544507
common,PVDAQ,HKUST,GBM,7,S H Ho Sports Hall,0.4389186173260137,-0.05082051265874998
common,PVDAQ,HKUST,GBM,7,SQ Apartment1-12,0.2508233686787962,0.055471807637387016
common,PVDAQ,HKUST,GBM,7,SQ Apartment13-24,0.2644407419054494,0.09493090218577649
common,PVDAQ,HKUST,GBM,7,SQ Apartment25-36,0.23713408216472212,0.09543679863842647
common,PVDAQ,HKUST,GBM,7,SQ Apartment37-48,0.16200582170552294,0.05192895361035821
common,PVDAQ,HKUST,GBM,7,SQ Block P,0.4246754158582767,0.06379081040908086
common,PVDAQ,HKUST,GBM,7,SQ Block R,0.42559042172905626,0.060688873346756655
common,PVDAQ,HKUST,GBM,7,SQ Block S,0.35789571286065486,0.07835196121830723
common,PVDAQ,HKUST,GBM,7,SQ1,0.3482435896795418,0.08314025412680115
common,PVDAQ,HKUST,GBM,7,SQ2,0.40363334478181273,0.09819883580660971
common,PVDAQ,HKUST,GBM,7,SQ3,0.3898041329077394,0.07363309622013292
common,PVDAQ,HKUST,GBM,7,SQ4,0.3849463790869603,0.06840687439203641
common,PVDAQ,HKUST,GBM,7,SQ567,0.5347487656760704,0.04515436571872078
common,PVDAQ,HKUST,GBM,7,Shaw Auditorium,1.0376669900485826,0.0876281832532243
common,PVDAQ,HKUST,GBM,7,UG Hall2 2F,0.17257054280002598,0.042218200399252837
common,PVDAQ,HKUST,GBM,7,UG Hall2 RF,0.0914447851387614,0.05115889210153002
common,PVDAQ,HKUST,GBM,7,UG Hall3,0.3450727931337399,0.06795201055000866
common,PVDAQ,HKUST,GBM,7,UG Hall4,0.3640522718779164,0.08591774088406401
common,PVDAQ,HKUST,GBM,7,UG Hall6,0.30183658089774823,0.08533255270876561
common,PVDAQ,HKUST,GBM,7,UG Hall7,0.2745893041427932,0.030779051863773388
common,PVDAQ,HKUST,GBM,7,UG Hall8,0.3072965300646074,0.13511300251456737
common,PVDAQ,HKUST,GBM,7,UG Hall9,0.3041501308174713,0.07966396013146637
common,PVDAQ,HKUST,GBM,7,Wong Check She Research Centre,1.3668215411545706,0.07882972998487403
common,PVDAQ,HKUST,GBM,7,Zone A1,0.34839886148400667,0.056235591803456164
common,PVDAQ,HKUST,GBM,7,Zone A2,2.473983343070295,0.05897645288970499
common,PVDAQ,HKUST,GBM,7,Zone A4,0.6748111332021894,0.07748648444692308
common,PVDAQ,HKUST,GBM,7,Zone A5,0.2021381384213803,0.07342898013003152
common,PVDAQ,HKUST,GBM,7,Zone A6,0.700281759578839,0.07430291764359043
common,PVDAQ,HKUST,GBM,7,Zone A7,0.12782735687674485,0.08321689103940788
common,PVDAQ,HKUST,GBM,7,Zone D,1.067765668532569,0.0902773345785215
common,PVDAQ,HKUST,GBM,7,Zone J1,0.3037037923130706,0.07987749852180737
common,PVDAQ,HKUST,GBM,7,Zone J2,0.44675291649838955,-0.016335737715215348
common,PVDAQ,HKUST,GBM,7,Zone L2,0.11709176076699256,0.0938992535794243
common,PVDAQ,PVDAQ,GBM,7,1199,1.6170229244974672,-0.2972710103161904
common,PVDAQ,PVDAQ,GBM,7,1239,1.3493031993670783,0.12673448079658245
common,PVDAQ,PVDAQ,GBM,7,1283,17.65857451306373,0.12064357407087578
common,PVDAQ,PVDAQ,GBM,7,1367,5.795180241292569,-0.07448376147191871
common,PVDAQ,PVDAQ,GBM,7,1422,0.30590977133917885,0.0994129335312226
common,PVDAQ,PVDAQ,GBM,7,34,13.96266258889514,0.12323039184106321
common,PVDAQ,PVDAQ,GBM,7,4,0.047146658532886195,0.14101609936934134
common,PVDAQ,DKASC,GBM,123,DKASC_1,2.691724595511527,0.028265616081973755
common,PVDAQ,HKUST,GBM,123,Indoor Sports Centre,0.45660917730322337,0.09996531622828397
common,PVDAQ,HKUST,GBM,123,LSK North,0.7666198456093287,0.10192201844585325
common,PVDAQ,HKUST,GBM,123,LSK South,0.2657170842645672,0.06457161918874776
common,PVDAQ,HKUST,GBM,123,Library,1.622729356072914,0.09046065083946475
common,PVDAQ,HKUST,GBM,123,S H Ho Sports Hall,0.42199319671472263,-0.010299152976913195
common,PVDAQ,HKUST,GBM,123,SQ Apartment1-12,0.25063017663463233,0.0561993129460594
common,PVDAQ,HKUST,GBM,123,SQ Apartment13-24,0.2621189477892789,0.10287742393159793
common,PVDAQ,HKUST,GBM,123,SQ Apartment25-36,0.23446631942078658,0.10561315113106906
common,PVDAQ,HKUST,GBM,123,SQ Apartment37-48,0.1602638812559651,0.06212292866245628
common,PVDAQ,HKUST,GBM,123,SQ Block P,0.4194914725588442,0.07521896276736706
common,PVDAQ,HKUST,GBM,123,SQ Block R,0.42527013724773327,0.061395766081275394
common,PVDAQ,HKUST,GBM,123,SQ Block S,0.352063692096122,0.09337049959867216
common,PVDAQ,HKUST,GBM,123,SQ1,0.34929863043495407,0.0803625306379544
common,PVDAQ,HKUST,GBM,123,SQ2,0.3969426835711012,0.11314716985048012
common,PVDAQ,HKUST,GBM,123,SQ3,0.3912899151642888,0.07010214466653175
common,PVDAQ,HKUST,GBM,123,SQ4,0.3814806141661909,0.07679423156843068
common,PVDAQ,HKUST,GBM,123,SQ567,0.5321177016700326,0.04985238493995947
common,PVDAQ,HKUST,GBM,123,Shaw Auditorium,1.038241424617582,0.08712310993360806
common,PVDAQ,HKUST,GBM,123,UG Hall2 2F,0.17429721096778847,0.03263503911228127
common,PVDAQ,HKUST,GBM,123,UG Hall2 RF,0.09146000608778937,0.0510009578670404
common,PVDAQ,HKUST,GBM,123,UG Hall3,0.3478459567474719,0.06046164439531443
common,PVDAQ,HKUST,GBM,123,UG Hall4,0.3643784383516636,0.08509878434896867
common,PVDAQ,HKUST,GBM,123,UG Hall6,0.3040231751198524,0.07870642889883772
common,PVDAQ,HKUST,GBM,123,UG Hall7,0.26553798189846345,0.06272760555898127
common,PVDAQ,HKUST,GBM,123,UG Hall8,0.31234973699045665,0.12089073659815275
common,PVDAQ,HKUST,GBM,123,UG Hall9,0.3075434735883262,0.0693959532124776
common,PVDAQ,HKUST,GBM,123,Wong Check She Research Centre,1.3818045664715746,0.06873191029054182
common,PVDAQ,HKUST,GBM,123,Zone A1,0.34294764765325264,0.07100217735721115
common,PVDAQ,HKUST,GBM,123,Zone A2,2.4863044684091706,0.05428989382161109
common,PVDAQ,HKUST,GBM,123,Zone A4,0.6778105393980904,0.07338608862028329
common,PVDAQ,HKUST,GBM,123,Zone A5,0.2000838303275594,0.0828456214451444
common,PVDAQ,HKUST,GBM,123,Zone A6,0.689280896717143,0.08884487381363182
common,PVDAQ,HKUST,GBM,123,Zone A7,0.12519949157865093,0.10206405002619034
common,PVDAQ,HKUST,GBM,123,Zone D,1.0814356558462954,0.07863068057773148
common,PVDAQ,HKUST,GBM,123,Zone J1,0.3041092642277037,0.07864905211509687
common,PVDAQ,HKUST,GBM,123,Zone J2,0.4373783890581995,0.004990742560132544
common,PVDAQ,HKUST,GBM,123,Zone L2,0.11308461476135992,0.12490807916148428
common,PVDAQ,PVDAQ,GBM,123,1199,1.6632431057972186,-0.33435156148423273
common,PVDAQ,PVDAQ,GBM,123,1239,1.3643890505654046,0.11697095716044825
common,PVDAQ,PVDAQ,GBM,123,1283,17.630972802712478,0.12201807580917012
common,PVDAQ,PVDAQ,GBM,123,1367,5.866227069025249,-0.0876565463594221
common,PVDAQ,PVDAQ,GBM,123,1422,0.3107656026502149,0.08511754552668405
common,PVDAQ,PVDAQ,GBM,123,34,14.327879443098372,0.10029701247203959
common,PVDAQ,PVDAQ,GBM,123,4,0.047335854608680415,0.13756906010448278
common_cc,-,DKASC,Persistence_naive,0,DKASC_1,2.564666519326238,0.0
common_cc,-,HKUST,Persistence_naive,0,Indoor Sports Centre,0.493178890971623,0.0
common_cc,-,HKUST,Persistence_naive,0,LSK North,0.7539692851834218,0.0
common_cc,-,HKUST,Persistence_naive,0,LSK South,0.35108081405852987,0.0
common_cc,-,HKUST,Persistence_naive,0,Library,1.7386332206650141,0.0
common_cc,-,HKUST,Persistence_naive,0,S H Ho Sports Hall,0.4939214821203872,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Apartment1-12,0.28204932901887925,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Apartment13-24,0.26707474515573354,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Apartment25-36,0.26677064399967254,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Apartment37-48,0.1638649001464316,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Block P,0.4964354081851938,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Block R,0.4822405882959252,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ Block S,0.3658591040277664,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ1,0.42886995348240475,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ2,0.4471318345857293,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ3,0.44660400972225944,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ4,0.46755995016682084,0.0
common_cc,-,HKUST,Persistence_naive,0,SQ567,0.5630962613088458,0.0
common_cc,-,HKUST,Persistence_naive,0,Shaw Auditorium,1.0379362020374856,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall2 2F,0.17690721438087256,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall2 RF,0.10135332258983916,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall3,0.3272276990109486,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall4,0.37778367156350207,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall6,0.3579450970470192,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall7,0.266750999060922,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall8,0.3454989761200458,0.0
common_cc,-,HKUST,Persistence_naive,0,UG Hall9,0.3670129888709663,0.0
common_cc,-,HKUST,Persistence_naive,0,Wong Check She Research Centre,1.5401885589108886,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone A1,0.3606075969804297,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone A2,2.8642264950593552,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone A4,0.6655067077047383,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone A5,0.24237769905665826,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone A6,0.8149492039385031,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone A7,0.14599721401451465,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone D,1.0006987551206408,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone J1,0.2893676113527566,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone J2,0.3813519811145603,0.0
common_cc,-,HKUST,Persistence_naive,0,Zone L2,0.12135631627566815,0.0
common_cc,-,PVDAQ,Persistence_naive,0,1239,1.620796046392019,0.0
common_cc,-,PVDAQ,Persistence_naive,0,1283,19.66974735050586,0.0
common_cc,-,PVDAQ,Persistence_naive,0,1367,0.8512643628123185,0.0
common_cc,-,PVDAQ,Persistence_naive,0,1422,0.45002100988733745,0.0
common_cc,-,PVDAQ,Persistence_naive,0,34,16.594971242519488,0.0
common_cc,-,PVDAQ,Persistence_naive,0,4,0.07991342685994106,0.0
common_cc,DKASC,DKASC,GBM,42,DKASC_1,2.2712289965910433,0.11441546903816702
common_cc,DKASC,HKUST,GBM,42,Indoor Sports Centre,0.4810731606440756,0.02454632700052828
common_cc,DKASC,HKUST,GBM,42,LSK North,0.7342674355316609,0.026130838535376122
common_cc,DKASC,HKUST,GBM,42,LSK South,0.32581816382165224,0.07195679520290166
common_cc,DKASC,HKUST,GBM,42,Library,1.6752153572407222,0.036475699802880235
common_cc,DKASC,HKUST,GBM,42,S H Ho Sports Hall,0.4742825392231599,0.03976126491384435
common_cc,DKASC,HKUST,GBM,42,SQ Apartment1-12,0.26761182071383566,0.051187883889903585
common_cc,DKASC,HKUST,GBM,42,SQ Apartment13-24,0.25746520153137314,0.035980727487943454
common_cc,DKASC,HKUST,GBM,42,SQ Apartment25-36,0.25785040482188193,0.03343785899396623
common_cc,DKASC,HKUST,GBM,42,SQ Apartment37-48,0.15916091760792664,0.02870646815944977
common_cc,DKASC,HKUST,GBM,42,SQ Block P,0.4875779899446095,0.017842035629497488
common_cc,DKASC,HKUST,GBM,42,SQ Block R,0.4599876806362065,0.046144825217539154
common_cc,DKASC,HKUST,GBM,42,SQ Block S,0.3602826039539576,0.015242206664851876
common_cc,DKASC,HKUST,GBM,42,SQ1,0.4049839308911523,0.05569525772859352
common_cc,DKASC,HKUST,GBM,42,SQ2,0.41417119012121517,0.07371571853087222
common_cc,DKASC,HKUST,GBM,42,SQ3,0.4361129547525802,0.023490731702573764
common_cc,DKASC,HKUST,GBM,42,SQ4,0.444626743737325,0.04904869722334748
common_cc,DKASC,HKUST,GBM,42,SQ567,0.5577250960002885,0.00953862718973253
common_cc,DKASC,HKUST,GBM,42,Shaw Auditorium,0.9864346847953127,0.049619154954875455
common_cc,DKASC,HKUST,GBM,42,UG Hall2 2F,0.18216021272274863,-0.029693522450512377
common_cc,DKASC,HKUST,GBM,42,UG Hall2 RF,0.09966823366935308,0.016625887316051413
common_cc,DKASC,HKUST,GBM,42,UG Hall3,0.3114399224594732,0.048247066489769175
common_cc,DKASC,HKUST,GBM,42,UG Hall4,0.363958195854938,0.03659627651810815
common_cc,DKASC,HKUST,GBM,42,UG Hall6,0.3480171023703041,0.027736082317146526
common_cc,DKASC,HKUST,GBM,42,UG Hall7,0.257185219569062,0.035860332390640126
common_cc,DKASC,HKUST,GBM,42,UG Hall8,0.32054876777915814,0.07221499936433551
common_cc,DKASC,HKUST,GBM,42,UG Hall9,0.33750278469051764,0.08040642995015035
common_cc,DKASC,HKUST,GBM,42,Wong Check She Research Centre,1.4601493233472864,0.05196716668263024
common_cc,DKASC,HKUST,GBM,42,Zone A1,0.3653398367219138,-0.013122961859677318
common_cc,DKASC,HKUST,GBM,42,Zone A2,2.828593773868262,0.012440608748141235
common_cc,DKASC,HKUST,GBM,42,Zone A4,0.6571905517597025,0.012495976146832954
common_cc,DKASC,HKUST,GBM,42,Zone A5,0.234143144221373,0.03397406142287185
common_cc,DKASC,HKUST,GBM,42,Zone A6,0.7903833294574713,0.03014405604951742
common_cc,DKASC,HKUST,GBM,42,Zone A7,0.1400665369662697,0.040621850822820105
common_cc,DKASC,HKUST,GBM,42,Zone D,0.9586076296713198,0.042061734596888334
common_cc,DKASC,HKUST,GBM,42,Zone J1,0.28279707468946363,0.02270653800049205
common_cc,DKASC,HKUST,GBM,42,Zone J2,0.3900127519869727,-0.022710701140452816
common_cc,DKASC,HKUST,GBM,42,Zone L2,0.11450320745922048,0.05647096934683171
common_cc,DKASC,PVDAQ,GBM,42,1239,1.3191168217388125,0.1861302816753293
common_cc,DKASC,PVDAQ,GBM,42,1283,18.646026856245797,0.05204543180030918
common_cc,DKASC,PVDAQ,GBM,42,1367,3.4335080616794724,-3.033421592249212
common_cc,DKASC,PVDAQ,GBM,42,1422,0.43901081523978763,0.024465956934557775
common_cc,DKASC,PVDAQ,GBM,42,34,14.317372191065234,0.13724633915716655
common_cc,DKASC,PVDAQ,GBM,42,4,0.07590796803050154,0.050122476119809245
common_cc,DKASC,DKASC,GBM,7,DKASC_1,2.180300676104265,0.14986971613094924
common_cc,DKASC,HKUST,GBM,7,Indoor Sports Centre,0.48675182322407606,0.01303191978651963
common_cc,DKASC,HKUST,GBM,7,LSK North,0.7331962386894006,0.02755158187772533
common_cc,DKASC,HKUST,GBM,7,LSK South,0.3312372617202736,0.05652132370568119
common_cc,DKASC,HKUST,GBM,7,Library,1.6709663662789176,0.03891956830332188
common_cc,DKASC,HKUST,GBM,7,S H Ho Sports Hall,0.4751790538404712,0.03794616949936136
common_cc,DKASC,HKUST,GBM,7,SQ Apartment1-12,0.2707056954350995,0.04021861574086738
common_cc,DKASC,HKUST,GBM,7,SQ Apartment13-24,0.2585724328161795,0.031834954422951145
common_cc,DKASC,HKUST,GBM,7,SQ Apartment25-36,0.25778208800188984,0.033693947216297704
common_cc,DKASC,HKUST,GBM,7,SQ Apartment37-48,0.15940637217583595,0.027208560018719408
common_cc,DKASC,HKUST,GBM,7,SQ Block P,0.49489194129411485,0.003109099120712222
common_cc,DKASC,HKUST,GBM,7,SQ Block R,0.4501210771095153,0.0666047445319966
common_cc,DKASC,HKUST,GBM,7,SQ Block S,0.3605323813904733,0.014559491833470495
common_cc,DKASC,HKUST,GBM,7,SQ1,0.41113597229010257,0.04135048643138339
common_cc,DKASC,HKUST,GBM,7,SQ2,0.41895364883143155,0.06301986030675955
common_cc,DKASC,HKUST,GBM,7,SQ3,0.4423384359668771,0.009551131791304512
common_cc,DKASC,HKUST,GBM,7,SQ4,0.45175210521326264,0.03380923654371615
common_cc,DKASC,HKUST,GBM,7,SQ567,0.5548277450903244,0.014684019033090911
common_cc,DKASC,HKUST,GBM,7,Shaw Auditorium,0.9860892142643051,0.049951998659844454
common_cc,DKASC,HKUST,GBM,7,UG Hall2 2F,0.1821398887802056,-0.02957863769234037
common_cc,DKASC,HKUST,GBM,7,UG Hall2 RF,0.1006930520440465,0.006514542680210678
common_cc,DKASC,HKUST,GBM,7,UG Hall3,0.31625596942669604,0.03352934246524608
common_cc,DKASC,HKUST,GBM,7,UG Hall4,0.3738608470229886,0.010383785313638372
common_cc,DKASC,HKUST,GBM,7,UG Hall6,0.35110817749935264,0.019100469887895932
common_cc,DKASC,HKUST,GBM,7,UG Hall7,0.2665384257833651,0.0007968977747232486
common_cc,DKASC,HKUST,GBM,7,UG Hall8,0.3282567660151318,0.04990524226307136
common_cc,DKASC,HKUST,GBM,7,UG Hall9,0.34105326796487184,0.07073243098549109
common_cc,DKASC,HKUST,GBM,7,Wong Check She Research Centre,1.4498748911752244,0.05863805909552244
common_cc,DKASC,HKUST,GBM,7,Zone A1,0.36304310626992586,-0.006753904548573164
common_cc,DKASC,HKUST,GBM,7,Zone A2,2.785308693492271,0.027552919332047843
common_cc,DKASC,HKUST,GBM,7,Zone A4,0.6577945916983866,0.01158833700256745
common_cc,DKASC,HKUST,GBM,7,Zone A5,0.23179471000497562,0.043663212799164186
common_cc,DKASC,HKUST,GBM,7,Zone A6,0.7919140017631825,0.028265813456833433
common_cc,DKASC,HKUST,GBM,7,Zone A7,0.1441398668533332,0.012721798657040262
common_cc,DKASC,HKUST,GBM,7,Zone D,0.9760406572840454,0.02464087989559116
common_cc,DKASC,HKUST,GBM,7,Zone J1,0.27868553012491026,0.03691526213977092
common_cc,DKASC,HKUST,GBM,7,Zone J2,0.4055342344297293,-0.06341189901385236
common_cc,DKASC,HKUST,GBM,7,Zone L2,0.1159356433855102,0.04466741457316947
common_cc,DKASC,PVDAQ,GBM,7,1239,1.40092283233471,0.135657545899596
common_cc,DKASC,PVDAQ,GBM,7,1283,19.906542979373178,-0.01203856992404262
common_cc,DKASC,PVDAQ,GBM,7,1367,6.453007184258998,-6.580497276944879
common_cc,DKASC,PVDAQ,GBM,7,1422,0.454134728026325,-0.009141169075677968
common_cc,DKASC,PVDAQ,GBM,7,34,14.226241296613566,0.1427378156484408
common_cc,DKASC,PVDAQ,GBM,7,4,0.07556572365712534,0.05440516536020468
common_cc,DKASC,DKASC,GBM,123,DKASC_1,2.224420222924853,0.1326668765071144
common_cc,DKASC,HKUST,GBM,123,Indoor Sports Centre,0.48305177505620295,0.020534366131259918
common_cc,DKASC,HKUST,GBM,123,LSK North,0.7287982133846312,0.03338474430383065
common_cc,DKASC,HKUST,GBM,123,LSK South,0.3311401979006435,0.05679779514970029
common_cc,DKASC,HKUST,GBM,123,Library,1.6858635589109094,0.030351232868954803
common_cc,DKASC,HKUST,GBM,123,S H Ho Sports Hall,0.4752923922445557,0.037716703059477164
common_cc,DKASC,HKUST,GBM,123,SQ Apartment1-12,0.26667271153579797,0.054517475849240604
common_cc,DKASC,HKUST,GBM,123,SQ Apartment13-24,0.25843143725605316,0.03236287989207065
common_cc,DKASC,HKUST,GBM,123,SQ Apartment25-36,0.26064956033342823,0.02294511710310909
common_cc,DKASC,HKUST,GBM,123,SQ Apartment37-48,0.1578216073760064,0.036879726927638856
common_cc,DKASC,HKUST,GBM,123,SQ Block P,0.48816923752659397,0.016651049708195198
common_cc,DKASC,HKUST,GBM,123,SQ Block R,0.452727209124356,0.061200529129784575
common_cc,DKASC,HKUST,GBM,123,SQ Block S,0.358083280959013,0.021253600042062337
common_cc,DKASC,HKUST,GBM,123,SQ1,0.4103115441822,0.04327281300429486
common_cc,DKASC,HKUST,GBM,123,SQ2,0.42234032831498064,0.0554456300203231
common_cc,DKASC,HKUST,GBM,123,SQ3,0.4389106125031529,0.01722644009374441
common_cc,DKASC,HKUST,GBM,123,SQ4,0.45178422197547713,0.03374054639563351
common_cc,DKASC,HKUST,GBM,123,SQ567,0.5540945430982078,0.0159861089997555
common_cc,DKASC,HKUST,GBM,123,Shaw Auditorium,1.0121651895143335,0.024829091106527645
common_cc,DKASC,HKUST,GBM,123,UG Hall2 2F,0.18026955244854773,-0.019006223570036118
common_cc,DKASC,HKUST,GBM,123,UG Hall2 RF,0.1004709909118577,0.008705503237936507
common_cc,DKASC,HKUST,GBM,123,UG Hall3,0.3160900640765712,0.03403634523617993
common_cc,DKASC,HKUST,GBM,123,UG Hall4,0.37576536015277817,0.005342505678900489
common_cc,DKASC,HKUST,GBM,123,UG Hall6,0.35382138631022714,0.011520511862886051
common_cc,DKASC,HKUST,GBM,123,UG Hall7,0.26771623165006975,-0.0036184778784176252
common_cc,DKASC,HKUST,GBM,123,UG Hall8,0.3222436041521737,0.06730952499202747
common_cc,DKASC,HKUST,GBM,123,UG Hall9,0.3437362535267528,0.06342210235070744
common_cc,DKASC,HKUST,GBM,123,Wong Check She Research Centre,1.458785532112843,0.0528526369885568
common_cc,DKASC,HKUST,GBM,123,Zone A1,0.36498673221831296,-0.012143768668636534
common_cc,DKASC,HKUST,GBM,123,Zone A2,2.8038547551219932,0.021077851224929334
common_cc,DKASC,HKUST,GBM,123,Zone A4,0.6574262454893383,0.012141819341338733
common_cc,DKASC,HKUST,GBM,123,Zone A5,0.23139758003911426,0.045301688481568125
common_cc,DKASC,HKUST,GBM,123,Zone A6,0.7852310563923726,0.03646625753176769
common_cc,DKASC,HKUST,GBM,123,Zone A7,0.14307565692778515,0.02001104683024324
common_cc,DKASC,HKUST,GBM,123,Zone D,0.9635430028839503,0.03712980759350604
common_cc,DKASC,HKUST,GBM,123,Zone J1,0.28034939480364407,0.03116525898304079
common_cc,DKASC,HKUST,GBM,123,Zone J2,0.3984423757675332,-0.044815276960207706
common_cc,DKASC,HKUST,GBM,123,Zone L2,0.11630942462763735,0.041587383359317553
common_cc,DKASC,PVDAQ,GBM,123,1239,1.3838834021628748,0.1461705467239538
common_cc,DKASC,PVDAQ,GBM,123,1283,19.421485732660553,0.012621495000489813
common_cc,DKASC,PVDAQ,GBM,123,1367,7.03580387787987,-7.2651220763379705
common_cc,DKASC,PVDAQ,GBM,123,1422,0.45642354059328416,-0.014227181765468222
common_cc,DKASC,PVDAQ,GBM,123,34,14.123989085271191,0.1488994540055103
common_cc,DKASC,PVDAQ,GBM,123,4,0.07536602899792916,0.05690405280681832
common_cc,HKUST,DKASC,GBM,42,DKASC_1,2.412890734923576,0.05917953981889801
common_cc,HKUST,HKUST,GBM,42,Indoor Sports Centre,0.48064906133169494,0.025406256977549724
common_cc,HKUST,HKUST,GBM,42,LSK North,0.7074316854286443,0.061723468938732706
common_cc,HKUST,HKUST,GBM,42,LSK South,0.31673061005935493,0.09784130212666164
common_cc,HKUST,HKUST,GBM,42,Library,1.6632010723595245,0.043385889219715534
common_cc,HKUST,HKUST,GBM,42,S H Ho Sports Hall,0.46951099575601807,0.049421795261011536
common_cc,HKUST,HKUST,GBM,42,SQ Apartment1-12,0.25923138291286435,0.08090055092627979
